date,week,time_of_day,enclosure,taxon,length_um
17.05.2023,4,D,E18,Nauplien,138.6
17.05.2023,4,D,E18,Nauplien,263.3
17.05.2023,4,D,E18,Nauplien,312.3
17.05.2023,4,D,E18,Nauplien,167.3
17.05.2023,4,D,E18,Nauplien,124.3
17.05.2023,4,D,E18,Nauplien,289.7
17.05.2023,4,D,E18,Nauplien,175.1
17.05.2023,4,D,E18,Nauplien,118.1
17.05.2023,4,D,E18,Nauplien,335.2
17.05.2023,4,D,E18,Nauplien,218.3
17.05.2023,4,D,E18,Nauplien,190
17.05.2023,4,D,E18,Nauplien,233.1
17.05.2023,4,D,E18,Nauplien,300.5
17.05.2023,4,D,E18,Nauplien,127.9
17.05.2023,4,D,E18,Nauplien,218.8
17.05.2023,4,D,E18,Nauplien,307.1
17.05.2023,4,D,E18,Nauplien,319.1
17.05.2023,4,D,E18,Nauplien,127.3
17.05.2023,4,D,E18,Nauplien,241.3
17.05.2023,4,D,E18,Nauplien,217.5
17.05.2023,4,D,E18,Nauplien,152.6
17.05.2023,4,D,E18,Nauplien,321.1
17.05.2023,4,D,E18,Nauplien,183.5
17.05.2023,4,D,E18,Nauplien,289.5
17.05.2023,4,D,E18,Nauplien,295.2
17.05.2023,4,D,E18,Nauplien,206.1
17.05.2023,4,D,E18,Nauplien,294
17.05.2023,4,D,E18,Nauplien,218.3
17.05.2023,4,D,E18,Nauplien,182.8
17.05.2023,4,D,E18,Nauplien,360.7
17.05.2023,4,D,E18,Nauplien,225.8
17.05.2023,4,D,E18,Nauplien,302.8
17.05.2023,4,D,E18,Nauplien,231.1
17.05.2023,4,D,E18,Nauplien,267.2
17.05.2023,4,D,E18,Nauplien,188.1
17.05.2023,4,D,E18,Nauplien,121.3
17.05.2023,4,D,E18,Nauplien,189.6
17.05.2023,4,D,E18,Nauplien,149.1
17.05.2023,4,D,E18,Nauplien,189.6
17.05.2023,4,D,E18,Nauplien,194.6
17.05.2023,4,D,E18,Nauplien,146.8
17.05.2023,4,D,E18,Nauplien,289.7
17.05.2023,4,D,E18,Nauplien,280
17.05.2023,4,D,E18,Nauplien,169.6
17.05.2023,4,D,E18,Nauplien,221
17.05.2023,4,D,E18,Nauplien,273.8
17.05.2023,4,D,E18,Nauplien,216.3
17.05.2023,4,D,E18,Nauplien,162.1
17.05.2023,4,D,E18,Nauplien,317
17.05.2023,4,D,E18,Nauplien,194.8
17.05.2023,4,D,E18,Nauplien,166.5
17.05.2023,4,D,E18,Nauplien,197.1
17.05.2023,4,D,E18,Nauplien,274.7
17.05.2023,4,D,E18,Nauplien,229.5
17.05.2023,4,D,E18,Nauplien,240.1
17.05.2023,4,D,E18,Nauplien,337.2
17.05.2023,4,D,E18,Nauplien,237.6
17.05.2023,4,D,E18,Nauplien,234.3
17.05.2023,4,D,E18,Nauplien,200.3
17.05.2023,4,D,E18,Nauplien,146.1
17.05.2023,4,D,E18,Nauplien,179.3
17.05.2023,4,D,E18,Nauplien,259.3
17.05.2023,4,D,E18,Nauplien,163.1
17.05.2023,4,D,E18,Nauplien,273.5
17.05.2023,4,D,E18,Nauplien,266.3
17.05.2023,4,D,E18,Nauplien,267.8
17.05.2023,4,D,E18,Nauplien,265.7
17.05.2023,4,D,E18,Eudiaptomus gracilis,741
17.05.2023,4,D,E18,Eudiaptomus gracilis,787.7
17.05.2023,4,D,E18,Eudiaptomus gracilis,862.7
17.05.2023,4,D,E18,Eudiaptomus gracilis,915.2
17.05.2023,4,D,E18,Eudiaptomus gracilis,790.7
17.05.2023,4,D,E18,Eudiaptomus gracilis,760.5
17.05.2023,4,D,E18,Eudiaptomus gracilis,1069
17.05.2023,4,D,E18,Eudiaptomus gracilis,868.5
17.05.2023,4,D,E18,Eudiaptomus gracilis,824.4
17.05.2023,4,D,E18,Eudiaptomus gracilis,1100
17.05.2023,4,D,E18,Eudiaptomus gracilis,923.5
17.05.2023,4,D,E18,Eudiaptomus gracilis,854.2
17.05.2023,4,D,E18,Eudiaptomus gracilis,907
17.05.2023,4,D,E18,Eudiaptomus gracilis,922
17.05.2023,4,D,E18,Eudiaptomus gracilis,854.7
17.05.2023,4,D,E18,Eudiaptomus gracilis,858
17.05.2023,4,D,E18,Eudiaptomus gracilis,832.2
17.05.2023,4,D,E18,Eudiaptomus gracilis,871.2
17.05.2023,4,D,E18,Eudiaptomus gracilis,1145.4
17.05.2023,4,D,E18,Eudiaptomus gracilis,853.7
17.05.2023,4,D,E18,Eudiaptomus gracilis,847.4
17.05.2023,4,D,E18,Eudiaptomus gracilis,782.9
17.05.2023,4,D,E18,Eudiaptomus gracilis,921.9
17.05.2023,4,D,E18,Eudiaptomus gracilis,892.4
17.05.2023,4,D,E18,Eudiaptomus gracilis,773.2
17.05.2023,4,D,E18,Eudiaptomus gracilis,803
17.05.2023,4,D,E18,Eudiaptomus gracilis,1205.9
17.05.2023,4,D,E18,Eudiaptomus gracilis,778.9
17.05.2023,4,D,E18,Eudiaptomus gracilis,861.9
17.05.2023,4,D,E18,Eudiaptomus gracilis,742.9
17.05.2023,4,D,E18,Eudiaptomus gracilis,904.2
17.05.2023,4,D,E18,Eudiaptomus gracilis,1004.5
17.05.2023,4,D,E18,Eudiaptomus gracilis,732.4
17.05.2023,4,D,E18,Eudiaptomus gracilis,857.9
17.05.2023,4,D,E18,Eudiaptomus gracilis,853.5
17.05.2023,4,D,E18,Eudiaptomus gracilis,894.2
17.05.2023,4,D,E18,Eudiaptomus gracilis,722.7
17.05.2023,4,D,E18,Eudiaptomus gracilis,964
17.05.2023,4,D,E18,Eudiaptomus gracilis,993.2
17.05.2023,4,D,E18,Eudiaptomus gracilis,828
17.05.2023,4,D,E18,Eudiaptomus gracilis,906.5
17.05.2023,4,D,E18,Eudiaptomus gracilis,757
17.05.2023,4,D,E18,Eudiaptomus gracilis,865
17.05.2023,4,D,E18,Eudiaptomus gracilis,770
17.05.2023,4,D,E18,Eudiaptomus gracilis,767
17.05.2023,4,D,E18,Eudiaptomus gracilis,771.2
17.05.2023,4,D,E18,Eudiaptomus gracilis,938.7
17.05.2023,4,D,E18,Eudiaptomus gracilis,1106.3
17.05.2023,4,D,E18,Eudiaptomus gracilis,834.2
17.05.2023,4,D,E18,Eudiaptomus gracilis,915.5
17.05.2023,4,D,E18,Eudiaptomus gracilis,886.9
17.05.2023,4,D,E18,Eudiaptomus gracilis,831.2
17.05.2023,4,D,E18,Eudiaptomus gracilis,841.5
17.05.2023,4,D,E18,Eudiaptomus gracilis,729.5
17.05.2023,4,D,E18,Eudiaptomus gracilis,726.2
17.05.2023,4,D,E18,Eudiaptomus gracilis,755
17.05.2023,4,D,E18,Eudiaptomus gracilis,861.5
17.05.2023,4,D,E18,Eudiaptomus gracilis,1039.9
17.05.2023,4,D,E18,Eudiaptomus gracilis,838
17.05.2023,4,D,E18,Eudiaptomus gracilis,1189.6
17.05.2023,4,D,E18,Eudiaptomus gracilis,777.9
17.05.2023,4,D,E18,Eudiaptomus gracilis,831.4
17.05.2023,4,D,E18,Eudiaptomus gracilis,680.5
17.05.2023,4,D,E18,Eudiaptomus gracilis,868.4
17.05.2023,4,D,E18,Eudiaptomus gracilis,830.5
17.05.2023,4,D,E18,Eudiaptomus gracilis,915.7
17.05.2023,4,D,E18,Eudiaptomus gracilis,741.4
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,412.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,616.5
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,558
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,490.8
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,388.3
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,374.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,457.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,549.9
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,383.8
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,517.9
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,397.6
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,438.6
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,603.9
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,513.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,576.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,662
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,516.9
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,601.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,608.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,420.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,455.6
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,554.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,555.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,598.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,404.8
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,670.5
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,367.8
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,490.3
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,672.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,630.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,527
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,785.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,635.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,609.5
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,489.6
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,548.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,604.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,378.8
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,412.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,626
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,662.5
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,529.4
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,485.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,384.3
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,526
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,393.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,462.8
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,606.5
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,418.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,502.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,415.6
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,395.8
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,407.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,523.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,330.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,409.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,641.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,504.8
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,675.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,393.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,349.8
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,505.6
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,410
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,381.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,501.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,490.3
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,591.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,504.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,498.8
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,655
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,346.5
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,406
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,388.5
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,517.5
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,420.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,501
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,633.5
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,586
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,488.3
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,523
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,471.5
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,459.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,451.1
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,402.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,696.5
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,537.2
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,514.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,722.4
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,616
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,404.6
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,459
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,653
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,697
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,696
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,362.3
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,656.4
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,350.1
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,418.7
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,391.8
17.05.2023,4,D,E18,Eudiaoptums Copepoditstadien ,582.4
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,506.2
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,1062.5
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,517.2
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,668.2
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,418.6
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,629.7
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,582
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,763.7
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,821
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,778.2
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,553.5
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,496.6
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,733
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,739
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,815.9
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,415.3
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,507.1
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,625.5
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,477.1
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,543.5
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,826.4
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,717
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,387.2
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,879.4
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,724.5
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,389.1
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,528.5
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,400.6
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,549.7
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,550.2
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,853.2
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,414.7
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,399.7
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,539.5
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,798
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,552.5
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,886.7
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,519.7
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,536.5
17.05.2023,4,D,E18,cyclopoide Copepoditstadien,541.4
17.05.2023,4,D,E18,Bosmina longirostris,234.1
17.05.2023,4,D,E18,Bosmina longirostris,323.2
17.05.2023,4,D,E18,Bosmina longirostris,286.5
17.05.2023,4,D,E18,Bosmina longirostris,243.8
17.05.2023,4,D,E18,Bosmina longirostris,409.8
17.05.2023,4,D,E18,Bosmina longirostris,375.6
17.05.2023,4,D,E18,Bosmina longirostris,299.7
17.05.2023,4,D,E18,Bosmina longirostris,237.6
17.05.2023,4,D,E18,Bosmina longirostris,230
17.05.2023,4,D,E18,Bosmina longirostris,335.3
17.05.2023,4,D,E18,Bosmina longirostris,238.3
17.05.2023,4,D,E18,Bosmina longirostris,237.3
17.05.2023,4,D,E18,Bosmina longirostris,263
17.05.2023,4,D,E18,Bosmina longirostris,292.3
17.05.2023,4,D,E18,Bosmina longirostris,236
17.05.2023,4,D,E18,Bosmina longirostris,179.3
17.05.2023,4,D,E18,Bosmina longirostris,296.2
17.05.2023,4,D,E18,Bosmina longirostris,328.6
17.05.2023,4,D,E18,Bosmina longirostris,442.5
17.05.2023,4,D,E18,Bosmina longirostris,238.1
17.05.2023,4,D,E18,Bosmina longirostris,310.6
17.05.2023,4,D,E18,Bosmina longirostris,259.8
17.05.2023,4,D,E18,Bosmina longirostris,378.5
17.05.2023,4,D,E18,Bosmina longirostris,437.1
17.05.2023,4,D,E18,Bosmina longirostris,338.1
17.05.2023,4,D,E18,Bosmina longirostris,225.1
17.05.2023,4,D,E18,Bosmina longirostris,237.6
17.05.2023,4,D,E18,Bosmina longirostris,316.7
17.05.2023,4,D,E18,Bosmina longirostris,254.6
17.05.2023,4,D,E18,Bosmina longirostris,339.1
17.05.2023,4,D,E18,Bosmina longirostris,325.6
17.05.2023,4,D,E18,Bosmina longirostris,249.8
17.05.2023,4,D,E18,Bosmina longirostris,251.5
17.05.2023,4,D,E18,Bosmina longirostris,233.5
17.05.2023,4,D,E18,Bosmina longirostris,248.6
17.05.2023,4,D,E18,Bosmina longirostris,314.6
17.05.2023,4,D,E18,Bosmina longirostris,319.7
17.05.2023,4,D,E18,Bosmina longirostris,253.1
17.05.2023,4,D,E18,Bosmina longirostris,237.8
17.05.2023,4,D,E18,Bosmina longirostris,335.6
17.05.2023,4,D,E18,Bosmina longirostris,266
17.05.2023,4,D,E18,Bosmina longirostris,247.1
17.05.2023,4,D,E18,Bosmina longirostris,325.7
17.05.2023,4,D,E18,Bosmina longirostris,243.8
17.05.2023,4,D,E18,Bosmina longirostris,389.3
17.05.2023,4,D,E18,Bosmina longirostris,292.3
17.05.2023,4,D,E18,Bosmina longirostris,317.2
17.05.2023,4,D,E18,Bosmina longirostris,222.1
17.05.2023,4,D,E18,Bosmina longirostris,247.3
17.05.2023,4,D,E18,Bosmina longirostris,234.8
17.05.2023,4,D,E18,Bosmina longirostris,251.1
17.05.2023,4,D,E18,Bosmina longirostris,346.5
17.05.2023,4,D,E18,Bosmina longirostris,303.7
17.05.2023,4,D,E18,Bosmina longirostris,304.7
17.05.2023,4,D,E18,Bosmina longirostris,231.1
17.05.2023,4,D,E18,Bosmina longirostris,252.1
17.05.2023,4,D,E18,Bosmina longirostris,407.3
17.05.2023,4,D,E18,Bosmina longirostris,265.1
17.05.2023,4,D,E18,Bosmina longirostris,258.8
17.05.2023,4,D,E18,Bosmina longirostris,286.2
17.05.2023,4,D,E18,Bosmina longirostris,261.8
17.05.2023,4,D,E18,Bosmina longirostris,230.8
17.05.2023,4,D,E18,Bosmina longirostris,233.6
17.05.2023,4,D,E18,Bosmina longirostris,312.7
17.05.2023,4,D,E18,Bosmina longirostris,258.7
17.05.2023,4,D,E18,Alona spp.,221.1
17.05.2023,4,D,E18,Alona spp.,169.3
17.05.2023,4,D,E18,Cyclops spp.,929.5
17.05.2023,4,D,E19,Nauplien,297.2
17.05.2023,4,D,E19,Nauplien,184.1
17.05.2023,4,D,E19,Nauplien,293.7
17.05.2023,4,D,E19,Nauplien,178.6
17.05.2023,4,D,E19,Nauplien,239.6
17.05.2023,4,D,E19,Nauplien,248.6
17.05.2023,4,D,E19,Nauplien,232.1
17.05.2023,4,D,E19,Nauplien,266.3
17.05.2023,4,D,E19,Nauplien,204.8
17.05.2023,4,D,E19,Nauplien,218.8
17.05.2023,4,D,E19,Nauplien,331.6
17.05.2023,4,D,E19,Nauplien,165.8
17.05.2023,4,D,E19,Nauplien,215.5
17.05.2023,4,D,E19,Nauplien,259.7
17.05.2023,4,D,E19,Nauplien,154.3
17.05.2023,4,D,E19,Nauplien,277.7
17.05.2023,4,D,E19,Nauplien,280.1
17.05.2023,4,D,E19,Nauplien,236.6
17.05.2023,4,D,E19,Nauplien,94.1
17.05.2023,4,D,E19,Nauplien,107.5
17.05.2023,4,D,E19,Nauplien,196.1
17.05.2023,4,D,E19,Nauplien,214.1
17.05.2023,4,D,E19,Nauplien,199.8
17.05.2023,4,D,E19,Nauplien,212.3
17.05.2023,4,D,E19,Nauplien,65
17.05.2023,4,D,E19,Nauplien,245.1
17.05.2023,4,D,E19,Nauplien,133.5
17.05.2023,4,D,E19,Nauplien,236.3
17.05.2023,4,D,E19,Nauplien,231
17.05.2023,4,D,E19,Nauplien,150.1
17.05.2023,4,D,E19,Nauplien,163.3
17.05.2023,4,D,E19,Nauplien,124.8
17.05.2023,4,D,E19,Nauplien,264.7
17.05.2023,4,D,E19,Nauplien,184.6
17.05.2023,4,D,E19,Nauplien,163.1
17.05.2023,4,D,E19,Nauplien,115.4
17.05.2023,4,D,E19,Nauplien,233.6
17.05.2023,4,D,E19,Nauplien,192
17.05.2023,4,D,E19,Nauplien,249.1
17.05.2023,4,D,E19,Nauplien,187
17.05.2023,4,D,E19,Nauplien,229.6
17.05.2023,4,D,E19,Nauplien,165.1
17.05.2023,4,D,E19,Nauplien,178.6
17.05.2023,4,D,E19,Nauplien,303.7
17.05.2023,4,D,E19,Nauplien,276.6
17.05.2023,4,D,E19,Nauplien,277
17.05.2023,4,D,E19,Nauplien,171.8
17.05.2023,4,D,E19,Nauplien,112
17.05.2023,4,D,E19,Nauplien,129.3
17.05.2023,4,D,E19,Nauplien,201.1
17.05.2023,4,D,E19,Nauplien,181.6
17.05.2023,4,D,E19,Nauplien,235.1
17.05.2023,4,D,E19,Nauplien,244.1
17.05.2023,4,D,E19,Nauplien,284.2
17.05.2023,4,D,E19,Nauplien,291.7
17.05.2023,4,D,E19,Nauplien,162.1
17.05.2023,4,D,E19,Nauplien,271.1
17.05.2023,4,D,E19,Nauplien,140.5
17.05.2023,4,D,E19,Nauplien,112.5
17.05.2023,4,D,E19,Nauplien,183.3
17.05.2023,4,D,E19,Nauplien,205.1
17.05.2023,4,D,E19,Nauplien,174.6
17.05.2023,4,D,E19,Nauplien,200.8
17.05.2023,4,D,E19,Nauplien,282
17.05.2023,4,D,E19,Nauplien,237.6
17.05.2023,4,D,E19,Nauplien,253.8
17.05.2023,4,D,E19,Nauplien,208.1
17.05.2023,4,D,E19,Nauplien,157.6
17.05.2023,4,D,E19,Nauplien,239.5
17.05.2023,4,D,E19,Nauplien,159.8
17.05.2023,4,D,E19,Nauplien,241.1
17.05.2023,4,D,E19,Nauplien,86.4
17.05.2023,4,D,E19,Nauplien,184.6
17.05.2023,4,D,E19,Nauplien,238.3
17.05.2023,4,D,E19,Nauplien,304
17.05.2023,4,D,E19,Nauplien,259.5
17.05.2023,4,D,E19,Nauplien,247.1
17.05.2023,4,D,E19,Nauplien,221.8
17.05.2023,4,D,E19,Nauplien,172.6
17.05.2023,4,D,E19,Nauplien,84.1
17.05.2023,4,D,E19,Nauplien,133.5
17.05.2023,4,D,E19,Nauplien,120.4
17.05.2023,4,D,E19,Nauplien,211.1
17.05.2023,4,D,E19,Nauplien,131.8
17.05.2023,4,D,E19,Nauplien,212.8
17.05.2023,4,D,E19,Nauplien,235.1
17.05.2023,4,D,E19,Nauplien,234.6
17.05.2023,4,D,E19,Nauplien,212.8
17.05.2023,4,D,E19,Nauplien,206.6
17.05.2023,4,D,E19,Nauplien,240.6
17.05.2023,4,D,E19,Nauplien,280.8
17.05.2023,4,D,E19,Nauplien,94.9
17.05.2023,4,D,E19,Nauplien,105
17.05.2023,4,D,E19,Nauplien,152.1
17.05.2023,4,D,E19,Nauplien,223.3
17.05.2023,4,D,E19,Nauplien,116.8
17.05.2023,4,D,E19,Nauplien,150.3
17.05.2023,4,D,E19,Nauplien,81.3
17.05.2023,4,D,E19,Nauplien,251.8
17.05.2023,4,D,E19,Nauplien,316.2
17.05.2023,4,D,E19,Eudiaptomus gracilis,914.2
17.05.2023,4,D,E19,Eudiaptomus gracilis,870.2
17.05.2023,4,D,E19,Eudiaptomus gracilis,700.7
17.05.2023,4,D,E19,Eudiaptomus gracilis,651
17.05.2023,4,D,E19,Eudiaptomus gracilis,806
17.05.2023,4,D,E19,Eudiaptomus gracilis,853.9
17.05.2023,4,D,E19,Eudiaptomus gracilis,826
17.05.2023,4,D,E19,Eudiaptomus gracilis,876
17.05.2023,4,D,E19,Eudiaptomus gracilis,810.4
17.05.2023,4,D,E19,Eudiaptomus gracilis,599.7
17.05.2023,4,D,E19,Eudiaptomus gracilis,529.4
17.05.2023,4,D,E19,Eudiaptomus gracilis,639.7
17.05.2023,4,D,E19,Eudiaptomus gracilis,655.4
17.05.2023,4,D,E19,Eudiaptomus gracilis,685.7
17.05.2023,4,D,E19,Eudiaptomus gracilis,918.5
17.05.2023,4,D,E19,Eudiaptomus gracilis,925.7
17.05.2023,4,D,E19,Eudiaptomus gracilis,839.7
17.05.2023,4,D,E19,Eudiaptomus gracilis,828.7
17.05.2023,4,D,E19,Eudiaptomus gracilis,692.7
17.05.2023,4,D,E19,Eudiaptomus gracilis,586.5
17.05.2023,4,D,E19,Eudiaptomus gracilis,868.9
17.05.2023,4,D,E19,Eudiaptomus gracilis,921.2
17.05.2023,4,D,E19,Eudiaptomus gracilis,580.5
17.05.2023,4,D,E19,Eudiaptomus gracilis,925
17.05.2023,4,D,E19,Eudiaptomus gracilis,821.2
17.05.2023,4,D,E19,Eudiaptomus gracilis,899.5
17.05.2023,4,D,E19,Eudiaptomus gracilis,870.9
17.05.2023,4,D,E19,Eudiaptomus gracilis,724.7
17.05.2023,4,D,E19,Eudiaptomus gracilis,830.7
17.05.2023,4,D,E19,Eudiaptomus gracilis,823.2
17.05.2023,4,D,E19,Eudiaptomus gracilis,656.4
17.05.2023,4,D,E19,Eudiaptomus gracilis,578.2
17.05.2023,4,D,E19,Eudiaptomus gracilis,887
17.05.2023,4,D,E19,Eudiaptomus gracilis,775.5
17.05.2023,4,D,E19,Eudiaptomus gracilis,642
17.05.2023,4,D,E19,Eudiaptomus gracilis,681.5
17.05.2023,4,D,E19,Eudiaptomus gracilis,654.2
17.05.2023,4,D,E19,Eudiaptomus gracilis,891.2
